-1.954447272294882187e-01 4.195856491108870823e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.636023110904058497e-02 2.196469813540735672e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.008896569815186106e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.402563101575787674e-01 1.476575257471178515e-01 0.000000000000000000e+00
