1.000000142801096281e+00 -3.040005093836526395e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01
-3.040005093836526395e-01 9.999992019107308838e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.320532150947726135e-01 3.080515445556243903e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.080515445556243903e-01 1.024332968789157361e+00 0.000000000000000000e+00
5.000000000000000000e-01 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.373772517348929911e-01
